sentence_id	yes_no	aspect_sentiment	sentence	ner_tags	ner_mask
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:1	0	Y neutral	l ultima volta oggi durante lo svolgimento di un lavoro impegnativo ma anche gratificante	O O O O O O O O O O O O O O	1 1 1 0 0 1 1 0 1 1 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:1	0	N positive	l ultima volta oggi durante lo svolgimento di un lavoro impegnativo ma anche gratificante	O O O O O O O O O O O O O O	1 1 1 0 0 1 1 0 1 1 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:1	0	N negative	l ultima volta oggi durante lo svolgimento di un lavoro impegnativo ma anche gratificante	O O O O O O O O O O O O O O	1 1 1 0 0 1 1 0 1 1 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:1	1	N neutral	l ultima volta oggi durante lo svolgimento di un lavoro impegnativo ma anche gratificante	B I I O O B I O B I O O O O	1 1 1 0 0 1 1 0 1 1 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:2	0	Y positive	da solo al computer	O O O O	0 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:2	0	Y negative	da solo al computer	O O O O	0 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:2	0	Y neutral	da solo al computer	O O O O	0 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:2	0	N positive	da solo al computer	O O O O	0 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:2	0	N negative	da solo al computer	O O O O	0 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_a:2	1	N neutral	da solo al computer	O O O B	0 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:0	0	Y positive	il pensiero di non essere più in grado di svolgere il lavoro con velocità ed efficienza	O O O O O O O O O O O O O O O O	0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:0	1	Y negative	il pensiero di non essere più in grado di svolgere il lavoro con velocità ed efficienza	O O O O O O O O O B B I O O O O	0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:0	0	Y neutral	il pensiero di non essere più in grado di svolgere il lavoro con velocità ed efficienza	O O O O O O O O O O O O O O O O	0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:0	0	N positive	il pensiero di non essere più in grado di svolgere il lavoro con velocità ed efficienza	O O O O O O O O O O O O O O O O	0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:0	1	N negative	il pensiero di non essere più in grado di svolgere il lavoro con velocità ed efficienza	O O O O O O O B O O O O O B O B	0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:0	0	N neutral	il pensiero di non essere più in grado di svolgere il lavoro con velocità ed efficienza	O O O O O O O O O O O O O O O O	0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:1	0	Y positive	il ricordo di quando mi concentravo per ore senza interruzione	O O O O O O O O O O	1 1 0 0 0 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:1	1	Y negative	il ricordo di quando mi concentravo per ore senza interruzione	B I O O O O O O O B	1 1 0 0 0 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:1	0	Y neutral	il ricordo di quando mi concentravo per ore senza interruzione	O O O O O O O O O O	1 1 0 0 0 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:1	0	N positive	il ricordo di quando mi concentravo per ore senza interruzione	O O O O O O O O O O	1 1 0 0 0 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:1	1	N negative	il ricordo di quando mi concentravo per ore senza interruzione	O O O O O B O B O O	1 1 0 0 0 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:1	0	N neutral	il ricordo di quando mi concentravo per ore senza interruzione	O O O O O O O O O O	1 1 0 0 0 1 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:2	0	Y positive	in quella che chiamano la zona	O O O O O O	0 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:2	0	Y negative	in quella che chiamano la zona	O O O O O O	0 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:2	0	Y neutral	in quella che chiamano la zona	O O O O O O	0 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:2	0	N positive	in quella che chiamano la zona	O O O O O O	0 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:2	0	N negative	in quella che chiamano la zona	O O O O O O	0 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:2	1	N neutral	in quella che chiamano la zona	O O O B B I	0 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:3	0	Y positive	la tristezza perché sono anni che non provo quella sensazione di forza e abilità nello svolgere il mio lavoro	O O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:3	1	Y negative	la tristezza perché sono anni che non provo quella sensazione di forza e abilità nello svolgere il mio lavoro	O O O O O O B I O O O B O B O B B I I	0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:3	0	Y neutral	la tristezza perché sono anni che non provo quella sensazione di forza e abilità nello svolgere il mio lavoro	O O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:3	0	N positive	la tristezza perché sono anni che non provo quella sensazione di forza e abilità nello svolgere il mio lavoro	O O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:3	1	N negative	la tristezza perché sono anni che non provo quella sensazione di forza e abilità nello svolgere il mio lavoro	O O O O B O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:3	0	N neutral	la tristezza perché sono anni che non provo quella sensazione di forza e abilità nello svolgere il mio lavoro	O O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:4	0	Y positive	la constatazione che mi troverò sempre più spesso in ritardo ad eseguire il mio lavoro lentamente	O O O O O O O O O O O O O O O O	1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:4	1	Y negative	la constatazione che mi troverò sempre più spesso in ritardo ad eseguire il mio lavoro lentamente	O O O O B I I I O B O B B I I O	1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:4	0	Y neutral	la constatazione che mi troverò sempre più spesso in ritardo ad eseguire il mio lavoro lentamente	O O O O O O O O O O O O O O O O	1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:4	0	N positive	la constatazione che mi troverò sempre più spesso in ritardo ad eseguire il mio lavoro lentamente	O O O O O O O O O O O O O O O O	1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:4	1	N negative	la constatazione che mi troverò sempre più spesso in ritardo ad eseguire il mio lavoro lentamente	B I O O O O O O O O O O O O O O	1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_b:4	0	N neutral	la constatazione che mi troverò sempre più spesso in ritardo ad eseguire il mio lavoro lentamente	O O O O O O O O O O O O O O O O	1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:0	0	Y positive	quando ho realizzato che non riuscivo a concentrarmi ho pensato che proprio quando ho un compito in cui posso dimostrare le mie abilità	O O O O O O O O O O O O O O O O O O O O O O O	0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:0	1	Y negative	quando ho realizzato che non riuscivo a concentrarmi ho pensato che proprio quando ho un compito in cui posso dimostrare le mie abilità	O O O O O O O O B I O B I I B I O O B I B I I	0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:0	0	Y neutral	quando ho realizzato che non riuscivo a concentrarmi ho pensato che proprio quando ho un compito in cui posso dimostrare le mie abilità	O O O O O O O O O O O O O O O O O O O O O O O	0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:0	0	N positive	quando ho realizzato che non riuscivo a concentrarmi ho pensato che proprio quando ho un compito in cui posso dimostrare le mie abilità	O O O O O O O O O O O O O O O O O O O O O O O	0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:0	1	N negative	quando ho realizzato che non riuscivo a concentrarmi ho pensato che proprio quando ho un compito in cui posso dimostrare le mie abilità	O B I O B I O B O O O O O O O O O O O O O O O	0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:0	0	N neutral	quando ho realizzato che non riuscivo a concentrarmi ho pensato che proprio quando ho un compito in cui posso dimostrare le mie abilità	O O O O O O O O O O O O O O O O O O O O O O O	0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:1	0	Y positive	non riesco non per incapacità ma per mancanza di concentrazione	O O O O O O O O O O	1 1 0 0 1 0 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:1	0	Y negative	non riesco non per incapacità ma per mancanza di concentrazione	O O O O O O O O O O	1 1 0 0 1 0 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:1	0	Y neutral	non riesco non per incapacità ma per mancanza di concentrazione	O O O O O O O O O O	1 1 0 0 1 0 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:1	0	N positive	non riesco non per incapacità ma per mancanza di concentrazione	O O O O O O O O O O	1 1 0 0 1 0 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:1	0	N negative	non riesco non per incapacità ma per mancanza di concentrazione	O O O O O O O O O O	1 1 0 0 1 0 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:1	1	N neutral	non riesco non per incapacità ma per mancanza di concentrazione	B I O O B O O B O B	1 1 0 0 1 0 0 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:2	0	Y positive	frustrazione impotenza davanti a una cosa su cui non ho controllo	O O O O O O O O O O O	0 0 0 0 1 1 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:2	1	Y negative	frustrazione impotenza davanti a una cosa su cui non ho controllo	O O O O O O O O B I O	0 0 0 0 1 1 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:2	0	Y neutral	frustrazione impotenza davanti a una cosa su cui non ho controllo	O O O O O O O O O O O	0 0 0 0 1 1 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:2	0	N positive	frustrazione impotenza davanti a una cosa su cui non ho controllo	O O O O O O O O O O O	0 0 0 0 1 1 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:2	1	N negative	frustrazione impotenza davanti a una cosa su cui non ho controllo	O O O O B I O O O O B	0 0 0 0 1 1 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:2	0	N neutral	frustrazione impotenza davanti a una cosa su cui non ho controllo	O O O O O O O O O O O	0 0 0 0 1 1 0 0 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:3	0	Y positive	fisicamente non saprei una sensazione di grande stanchezza mentale	O O O O O O O O O	1 1 1 0 0 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:3	0	Y negative	fisicamente non saprei una sensazione di grande stanchezza mentale	O O O O O O O O O	1 1 1 0 0 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:3	0	Y neutral	fisicamente non saprei una sensazione di grande stanchezza mentale	O O O O O O O O O	1 1 1 0 0 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:3	0	N positive	fisicamente non saprei una sensazione di grande stanchezza mentale	O O O O O O O O O	1 1 1 0 0 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:3	1	N negative	fisicamente non saprei una sensazione di grande stanchezza mentale	B I I O O O O O O	1 1 1 0 0 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:3	0	N neutral	fisicamente non saprei una sensazione di grande stanchezza mentale	O O O O O O O O O	1 1 1 0 0 0 0 0 0
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:4	0	Y positive	ho smesso di lavorare	O O O O	1 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:4	0	Y negative	ho smesso di lavorare	O O O O	1 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:4	0	Y neutral	ho smesso di lavorare	O O O O	1 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:4	0	N positive	ho smesso di lavorare	O O O O	1 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:4	0	N negative	ho smesso di lavorare	O O O O	1 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:4	1	N neutral	ho smesso di lavorare	B I O B	1 1 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:5	0	Y positive	ho fatto una pausa	O O O O	1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:5	0	Y negative	ho fatto una pausa	O O O O	1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:5	0	Y neutral	ho fatto una pausa	O O O O	1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:5	0	N positive	ho fatto una pausa	O O O O	1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:5	0	N negative	ho fatto una pausa	O O O O	1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:5	1	N neutral	ho fatto una pausa	B I B I	1 1 1 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:6	0	Y positive	ho pensato a quali pensieri va la mia testa mentre si distrae	O O O O O O O O O O O O	1 1 0 0 0 1 1 1 1 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:6	0	Y negative	ho pensato a quali pensieri va la mia testa mentre si distrae	O O O O O O O O O O O O	1 1 0 0 0 1 1 1 1 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:6	0	Y neutral	ho pensato a quali pensieri va la mia testa mentre si distrae	O O O O O O O O O O O O	1 1 0 0 0 1 1 1 1 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:6	0	N positive	ho pensato a quali pensieri va la mia testa mentre si distrae	O O O O O O O O O O O O	1 1 0 0 0 1 1 1 1 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:6	0	N negative	ho pensato a quali pensieri va la mia testa mentre si distrae	O O O O O O O O O O O O	1 1 0 0 0 1 1 1 1 0 0 1
cba10679-88bc-479a-9827-f8d86a87e67c#cbt_response_c:6	1	N neutral	ho pensato a quali pensieri va la mia testa mentre si distrae	B I O O O B B I I O O B	1 1 0 0 0 1 1 1 1 0 0 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#initial_note:0	0	Y positive	sul lavoro	O O	0 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#initial_note:0	0	Y negative	sul lavoro	O O	0 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#initial_note:0	0	Y neutral	sul lavoro	O O	0 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#initial_note:0	0	N positive	sul lavoro	O O	0 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#initial_note:0	0	N negative	sul lavoro	O O	0 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#initial_note:0	1	N neutral	sul lavoro	O B	0 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_a:0	0	Y positive	a bordo di una nave	O O O O O	0 1 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_a:0	0	Y negative	a bordo di una nave	O O O O O	0 1 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_a:0	0	Y neutral	a bordo di una nave	O O O O O	0 1 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_a:0	0	N positive	a bordo di una nave	O O O O O	0 1 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_a:0	0	N negative	a bordo di una nave	O O O O O	0 1 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_a:0	1	N neutral	a bordo di una nave	O B O B I	0 1 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_b:0	0	Y positive	questa è una bastardaggine	O O O O	0 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_b:0	1	Y negative	questa è una bastardaggine	O O B I	0 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_b:0	0	Y neutral	questa è una bastardaggine	O O O O	0 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_b:0	0	N positive	questa è una bastardaggine	O O O O	0 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_b:0	0	N negative	questa è una bastardaggine	O O O O	0 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_b:0	0	N neutral	questa è una bastardaggine	O O O O	0 0 1 1
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_c:0	0	Y positive	rabbia	O	0
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_c:0	0	Y negative	rabbia	O	0
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_c:0	0	Y neutral	rabbia	O	0
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_c:0	0	N positive	rabbia	O	0
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_c:0	0	N negative	rabbia	O	0
6b1160ee-adb2-4eaf-8f59-2020c95e65b8#cbt_response_c:0	0	N neutral	rabbia	O	0
7881b80c-b205-4820-a7cd-0338bf54e5fd#initial_note:0	0	Y positive	oggi ho avuto notizia che una decisione determinante è slittata al <number>	O O O O O O O O O O O O	1 1 1 1 0 1 1 0 0 1 0 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#initial_note:0	0	Y negative	oggi ho avuto notizia che una decisione determinante è slittata al <number>	O O O O O O O O O O O O	1 1 1 1 0 1 1 0 0 1 0 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#initial_note:0	0	Y neutral	oggi ho avuto notizia che una decisione determinante è slittata al <number>	O O O O O O O O O O O O	1 1 1 1 0 1 1 0 0 1 0 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#initial_note:0	0	N positive	oggi ho avuto notizia che una decisione determinante è slittata al <number>	O O O O O O O O O O O O	1 1 1 1 0 1 1 0 0 1 0 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#initial_note:0	0	N negative	oggi ho avuto notizia che una decisione determinante è slittata al <number>	O O O O O O O O O O O O	1 1 1 1 0 1 1 0 0 1 0 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#initial_note:0	1	N neutral	oggi ho avuto notizia che una decisione determinante è slittata al <number>	B I I B O B I O O B O O	1 1 1 1 0 1 1 0 0 1 0 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_a:0	0	Y positive	in ufficio	O O	0 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_a:0	0	Y negative	in ufficio	O O	0 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_a:0	0	Y neutral	in ufficio	O O	0 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_a:0	0	N positive	in ufficio	O O	0 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_a:0	0	N negative	in ufficio	O O	0 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_a:0	1	N neutral	in ufficio	O B	0 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_b:0	0	Y positive	non ce la possiamo fare	O O O O O	0 0 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_b:0	0	Y negative	non ce la possiamo fare	O O O O O	0 0 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_b:0	0	Y neutral	non ce la possiamo fare	O O O O O	0 0 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_b:0	0	N positive	non ce la possiamo fare	O O O O O	0 0 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_b:0	1	N negative	non ce la possiamo fare	O O O B I	0 0 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_b:0	0	N neutral	non ce la possiamo fare	O O O O O	0 0 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:0	0	Y positive	ho provato tristezza	O O O	1 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:0	1	Y negative	ho provato tristezza	B I O	1 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:0	0	Y neutral	ho provato tristezza	O O O	1 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:0	0	N positive	ho provato tristezza	O O O	1 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:0	0	N negative	ho provato tristezza	O O O	1 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:0	0	N neutral	ho provato tristezza	O O O	1 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:1	0	Y positive	intensità <number> positività <number>	O O O O	1 0 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:1	0	Y negative	intensità <number> positività <number>	O O O O	1 0 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:1	0	Y neutral	intensità <number> positività <number>	O O O O	1 0 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:1	0	N positive	intensità <number> positività <number>	O O O O	1 0 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:1	0	N negative	intensità <number> positività <number>	O O O O	1 0 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:1	1	N neutral	intensità <number> positività <number>	B O B O	1 0 1 0
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:2	0	Y positive	nelle parti del corpo addome	O O O O O	0 1 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:2	0	Y negative	nelle parti del corpo addome	O O O O O	0 1 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:2	0	Y neutral	nelle parti del corpo addome	O O O O O	0 1 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:2	0	N positive	nelle parti del corpo addome	O O O O O	0 1 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:2	0	N negative	nelle parti del corpo addome	O O O O O	0 1 0 1 1
7881b80c-b205-4820-a7cd-0338bf54e5fd#cbt_response_c:2	1	N neutral	nelle parti del corpo addome	O B O B B	0 1 0 1 1
d9743564-ca5e-40d2-95d4-38f9711d2a06#initial_note:0	1	Y positive	oggi mi hanno offerto di diventare capo ufficio	O O B I O O O O	0 0 1 1 0 1 1 1
d9743564-ca5e-40d2-95d4-38f9711d2a06#initial_note:0	0	Y negative	oggi mi hanno offerto di diventare capo ufficio	O O O O O O O O	0 0 1 1 0 1 1 1
d9743564-ca5e-40d2-95d4-38f9711d2a06#initial_note:0	0	Y neutral	oggi mi hanno offerto di diventare capo ufficio	O O O O O O O O	0 0 1 1 0 1 1 1
d9743564-ca5e-40d2-95d4-38f9711d2a06#initial_note:0	1	N positive	oggi mi hanno offerto di diventare capo ufficio	O O O O O B B I	0 0 1 1 0 1 1 1
